Name;Alt;Day;Month
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;7;5
ΘΕΟΛΟΓΟΣ;Θεολόγος,Θεολόγης,Θολόγος,Θολόγης,Θολόης,Θεολογία,Θολογία,Θεολογος,Θεολογης,Θολογος,Θολογης,Θολοης,Θεολογια,Θολογια;8;5
ΜΗΛΙΟΣ;Μήλιος,Μήλης,Μηλιώ,Μηλιά,Μηλίτσα,Μηλιος,Μηλης,Μηλιω,Μηλια,Μηλιτσα;8;5
ΗΣΑΙΑΣ;Ησαΐας,Ησαΐα,Ησαΐτσα,Σίτσα,Ησαϊας,Ησαϊα,Ησαϊτσα,Σιτσα;9;5
ΧΡΙΣΤΟΦΟΡΟΣ;Χριστόφορος,Χριστοφόρης,Χριστοφόρα,Φόρης,Φόρα,Χριστόφης,Χριστοφία,Χριστοφίνα,Χριστοφίτσα,Χριστοφορος,Χριστοφορης,Χριστοφορα,Φορης,Φορα,Χριστοφης,Χριστοφια,Χριστοφινα,Χριστοφιτσα;9;5
ΒΗΘΕΣΔΑ;Βηθεσδά,Βερσεβέ,Βηθεσδα,Βερσεβε;10;5
ΗΜΕΡΑΤΗΣΜΗΤΕΡΑΣ;Ημέρατηςμητέρας,Ημερατηςμητερας;10;5
ΣΙΜΩΝΑΣ;Σίμωνας,Σίμων,Σίμος,Σιμώνα,Σιμόνα,Σιμωνία,Σιμώνη,Σιμωνίτσα,Σιμωνας,Σιμων,Σιμος,Σιμωνα,Σιμονα,Σιμωνια,Σιμωνη,Σιμωνιτσα;10;5
ΑΡΓΥΡΗΣ;Αργύρης,Αργυρός,Αργύριος,Αργυρος,Αργυριος,Αργυρης;11;5
ΑΡΜΟΔΙΟΣ;Αρμόδιος,Αρμοδιος;11;5
ΔΙΟΣΚΟΥΡΙΔΗΣ;Διοσκουρίδης,Διοσκορίδης,Διόσκορος,Διοσκουριδης,Διοσκοριδης,Διοσκορος;11;5
ΜΕΘΟΔΙΟΣ;Μεθόδιος,Μεθοδιος;11;5
ΟΛΥΜΠΙΑ;Ολυμπία,Ολυμπια;11;5
ΕΠΙΦΑΝΕΙΟΣ;Επιφάνειος,Επιφάνιος,Επιφανία,Επιφανειος,Επιφανιος,Επιφανια;12;5
ΘΕΟΔΩΡΟΣ;Θεόδωρος-ΠολιούχοςΚυθήρων,Θεοδώρα,Δώρα,Ντόρα,Θόδωρος,Θοδώρα,Θοδωρής,Θοδωράκης,Θώδης,Θώδος,Δώρης,Θεοδωρος-ΠολιουχοςΜυτιληνης,Θεοδωρα,Δωρα,Ντορα,Θοδωρος,Θοδωρα,Θοδωρος,Θοδωρης,Θοδωρακης,Θωδης,Θωδος,Δωρης;12;5
ΓΛΥΚΕΡΙΑ;Γλυκερία,Γλυκερή,Γλυκέρω,Γλυκερίτσα,Γλυκερια,Γλυκερη,Γλυκερω,Γλυκεριτσα;13;5
ΑΡΙΣΤΟΤΕΛΗΣ;Αριστοτέλης,Τέλης,Αριστοτελης,Τελης;14;5
ΘΕΡΑΠΩΝ;Θεράπων,Θεραπων;14;5
ΙΣΙΔΩΡΟΣ;Ισίδωρος,Σιδέρης,Ισιδωρος,Σιδερης;14;5
ΑΧΙΛΛΙΟΣ;Αχίλιος,Αχίλλιος,Αχίλειος,Αχίλλειος,Αχιλιος,Αχιλλιος,Αχιλειος,Αχιλλειος;15;5
ΚΑΛΗ;Κάλη,Καλή,Καλη;15;5
ΠΑΧΩΜΙΟΣ;Παχώμιος,Παχούμιος,Πάχος,Παχωμιος,Παχουμιος,Παχος;15;5
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;16;5
ΑΝΔΡΟΝΙΚΟΣ;Ανδρόνικος,Ανδρονίκη,Ανδρονικος,Ανδρονικη;17;5
ΙΟΥΝΙΑ;Ιουνία,Γιουνία,Ιουνια,Γιουνια;17;5
ΣΟΛΩΝ;Σόλων,Σόλωνας,Σολόχων,Σολων,Σολωνας,Σολοχων;17;5
ΓΑΛΑΤΕΙΑ;Γαλάτεια,Γαλατία,Γαλατεια,Γαλατια;18;5
ΙΟΥΛΙΑ;Ιουλία,Ιουλίτσα,Γιουλία,Γιούλα,Γιουλίτσα,Ιούλιος,Τζούλια,Ιουλια,Ιουλιτσα,Γιουλια,Γιουλα,Γιουλιτσα,Ιουλιος,Τζουλια;18;5
ΦΑΕΙΝΗ;Φαεινή,Φαεινός,Φαεινη,Φαεινος;18;5
ΘΕΟΓΝΩΣΤΟΣ;Θεόγνωστος,Θεογνώστης,Θεογνωσία,Θεογνώσιος,Θεογνωστος,Θεογνωστης,Θεογνωσια,Θεογνωσιος;19;5
ΘΕΟΚΤΙΣΤΟΣ;Θεόκτιστος,Θεοκτιστος;19;5
ΜΑΓΔΑΛΗΝΗ;Μαγδαληνή,Μάγδα,Μαγδούλα,Μαγδαλένα,Μαγδαλένια,Μαγδαλή,Μαγδάλω,Μαγδαληνη,Μαγδα,Μαγδουλα,Μαγδαλενα,Μαγδαλενια,Μαγδαλη,Μαγδαλω;19;5
ΜΑΡΙΛΕΝΑ;Μαριλένα,Μαριλενα;19;5
ΜΕΝΑΝΔΡΟΣ;Μένανδρος,Μενανδρος;19;5
ΜΝΗΜΗΤΗΣΓΕΝΟΚΤΟΝΙΑΣΤΩΝΠΟΝΤΙΩΝ;ΜνήμητηςΓενοκτονίαςτωνΠοντίων;19;5
ΠΑΤΡΙΚΙΟΣ;Πατρίκιος,Πάτρικ,Πατρίκος,Πατρίκης,Πατρίτσιος,Πατρίτσης,Πατρικία,Πατρίκα,Πατριτσία,Πατρίτσα,Πατρικιος,Πατρικ,Πατρικος,Πατρικης,Πατριτσιος,Πατριτσης,Πατρικια,Πατρικα,Πατριτσια,Πατριτσα;19;5
ΛΗΔΑ;Λήδα,Λύδα,Ληδα,Λυδα;20;5
ΛΗΤΩ;Λητώ,Λητω;20;5
ΛΥΔΙΑ;Λυδία,Λυδια;20;5
ΕΛΕΝΗ;Ελένη,Ελενα,Ελεάννα,Ελεάνα,Λένα,Ελενιώ,Ελενίτσα,Λενίτσα,Λένγκω,Λενιώ,Ελεωνόρα,Ελεονόρα,Ελεονώρα,Νόρα,Μαριλένα,Ελενη,Ελεαννα,Ελεανα,Λενα,Ελενιω,Ελενιτσα,Λενιτσα,Λενγκω,Λενιω,Ελεωνορα,Ελεονορα,Ελεονωρα,Νορα,Μαριλενα;21;5
ΚΩΝΣΤΑΝΤΙΝΑ;Κωνσταντίνα,Κωσταντίνα,Κωστούλα,Ντίνα,Τίνα,Κωνσταντινα,Κωσταντινα,Κωστουλα,Ντινα,Τινα;21;5
ΚΩΝΣΤΑΝΤΙΝΟΣ;Κωνσταντίνος,Κωσταντίνος,Κων/νος,Κων/τίνος,Κώστας,Κωστής,Κώτσος,Κώτσαρης,Κωστάκης,Κωτσάκης,Κωστάρας,Κωστάλας,Κωνσταντινος,Κωσταντινος,Κων/τινος,Κωστας,Κωστης,Κωτσος,Κωτσαρης,Κωστακης,Κωτσακης,Κωσταρας,Κωσταλας;21;5
ΝΑΝΤΙΑ;Νάντια,Ναντια;21;5
ΑΙΜΙΛΙΟΣ;Αιμίλιος,Αιμιλία,Εμυ,Εμιλία,Εμιλυ,Εμμα,Μίλιος,Μίλια,Αιμιλιος,Αιμιλια,Εμιλια,Μιλιος,Μιλια;22;5
ΚΟΔΡΟΣ;Κόδρος,Κόδρα,Κοδρος,Κοδρα;22;5
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;23;5
ΜΑΡΚΙΑΝΗ;Μαρκιανή,Μαρκιάνα,Μαρκιανη,Μαρκιανα;24;5
ΠΑΛΛΑΔΙΑ;Παλλαδία,Παλαδία,Παλλάδα,Παλάδα,Παλλαδια,Παλαδια,Παλλαδα,Παλαδα;24;5
ΦΩΤΕΙΝΗ;Φωτεινή,Φώτω,Φώφη,Φωτούλα,Φαίη,Φωφώ,Φωτεινη,Φωτω,Φωφη,Φωτουλα,Φαιη,Φωφω;24;5
ΧΡΙΣΤΙΑΝΟΣ;Χριστιανός,Χριστιανή,Χριστιανος,Χριστιανη;24;5
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;25;5
ΑΛΦΑΙΟΣ;Αλφαίος,Αλφαιος;26;5
ΚΑΡΠΟΣ;Καρπός,Καρπος;26;5
ΣΥΝΕΣΙΟΣ;Συνέσιος,Συνέσης,Συνεσία,Συνεσιος,Συνεσης,Συνεσια;26;5
ΑΛΥΠΙΟΣ;Αλύπιος,Αλυπία,Αλυπιος,Αλυπια;27;5
ΙΩΑΝΝΗΣΟΡΩΣΣΟΣ;ΙωάννηςοΡώσσος,ΙωαννηςοΡωσσος;27;5
ΔΗΜΗΤΡΗΣ;Δημήτριος,Δημήτρης,Μήτρος,Δημητριος,Δημητρης,Μητρος;28;5
ΔΙΟΣΚΟΥΡΙΔΗΣ;Διοσκουρίδης,Διοσκουριδης;28;5
ΝΕΦΕΛΗ;Νεφέλη,Νεφελη;28;5
ΘΕΟΔΟΣΙΑ;Θεοδοσία,Θεοδόσω,Θεοδοσια,Θεοδοσω;29;5
ΜΝΗΜΗΤΗΣΑΛΩΣΗΤΗΣΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΗΣΑΠΟΤΟΥΣΤΟΥΡΚΟΥΣΤΟ1453;ΜνήμητηςΑλωσηςτηςΚωνσταντινούποληςαποτουςΤούρκουςτο1453;29;5
ΟΛΙΒΙΑΝΟΣ;Ολιβιανός,Ολβιανός,Ολιβία,Ολίβια,Ολιβιανος,Ολβιανος,Ολιβια,Ολιβια;29;5
ΥΠΟΜΟΝΗ;Υπομονή,Υπομονη;29;5
ΕΜΜΕΛΕΙΑ;Εμμέλεια,Εμμελεια,Εμυ,Αμυ;30;5
ΕΡΜΕΙΑΣ;Ερμείας,Ερμεία,Ερμειάς,Ερμειας,Ερμειας;31;5
ΜΑΓΟΣ;Μάγος,Μάγια,Μαγος,Μαγια;31;5
ΓΕΡΑΚΙΝΑ;Γεράκης,Γερακίνα,Γερακης,Γερακινα;1;6
ΕΥΕΛΠΙΣΤΟΣ;Ευέλπιστος,Ευελπίστη,Ευελπιστος,Ευελπιστη;1;6
ΘΕΣΠΕΣΙΟΣ;Θεσπέσιος,Θεσπέσης,Θεσπέσια,Θεσπεσιος,Θεσπεσης,Θεσπεσια;1;6
ΙΕΡΑΞ;Ιέραξ,Ιέρακας,Γέρακας,Ιεραξ,Ιερακας,Γερακας;1;6
ΙΟΥΣΤΙΝΟΣ;Ιουστίνος,Ιουστινος;1;6
ΠΥΡΡΟΣ;Πύρρος,Πύρος,Πύρρα,Πύρα,Πυρρος,Πυρος,Πυρρα,Πυρα;1;6
ΜΑΡΙΝΟΣ;Μαρίνος,Μαρινος;2;6
ΝΙΚΗΦΟΡΟΣ;Νικηφόρος,Νικηφορία,Νικηφόρα,Νίκη,Νικηφορος,Νικηφορια,Νικηφορα,Νικη;2;6
ΙΕΡΙΑ;Ιερία,Ιέρεια,Ιερια,Ιερεια;3;6
ΥΠΑΤΙΑ;Υπατία,Υπατή,Υπατούλα,Πατούλα,Υπατια,Υπατη,Υπατουλα,Πατουλα;3;6
ΜΑΡΘΑ;Μάρθα,Μαρθα;4;6
ΑΠΟΛΛΩΝ;Απόλλων,Απολλων;5;6
ΔΩΡΟΘΕΟΣ;Δωρόθεος,Δωροθέα,Δωροθέη,Δωρούλα,Δώρα,Δωροθεος,Δωροθεα,Δωροθεη,Δωρουλα,Δωρα;5;6
ΝΙΚΑΝΔΡΟΣ;Νίκανδρος,Νικανδρία,Νίκη,Νικανδρος,Νικανδρια,Νικη;5;6
ΠΛΟΥΤΑΡΧΟΣ;Πλούταρχος,Πλουταρχος;5;6
ΣΕΛΗΝΗ;Σεληνιάς,Σεληνιάδα,Σεληνία,Σελήνη,Σελήνα,Σελήνος,Σελήνιος,Σεληνιας,Σεληνιαδα,Σεληνια,Σεληνη,Σεληνα,Σεληνος,Σεληνιος;5;6
ΙΛΑΡΙΩΝ;Ιλαρίων,Ιλαρίωνας,Ιλαρία,Ιλαριάδα,Λαριάδα,Ιλαριων,Ιλαριωνας,Ιλαρια,Ιλαριαδα,Λαριαδα;6;6
ΨΥΧΟΣΑΒΒΑΤΟ;Ψυχοσάββατο;6;6
ΖΗΝΑΪΣ;Ζηναΐς,Ζηναΐδα,Ζηναϊς,Ζηναϊδα;7;6
ΠΑΝΑΓΗΣ;Παναγής,Πανάγος,Παναγης,Παναγος;7;6
ΣΕΒΑΣΤΙΑΝΗ;Σεβαστιανή,Σεβαστίνα,Σεβαστιάνα,Σεβαστή,Σέβη,Σεβούλα,Σεβαστούλα,Σεβαστιανη,Σεβαστινα,Σεβαστιανα,Σεβαστη,Σεβη,Σεβουλα,Σεβαστουλα;7;6
ΠΕΝΤΗΚΟΣΤΗΣ;Πεντηκοστή;7;6
ΚΑΛΛΙΟΠΗ;Καλλιόπη,Καλλιοπία,Πόπη,Καλλιοπη,Καλλιοπια,Ποπη;8;6
ΚΟΡΕΝΝΑ;Κορέννα,Κορεννα;8;6
ΚΟΡΗ;Κόρη,Κορη;8;6
ΚΟΡΙΝΑ;Κορίνα,Κορινα;8;6
ΚΟΡΙΝΟΣ;Κορίνος,Κορινος;8;6
ΝΑΥΚΡΑΤΗΣ;Ναυκράτιος,Ναυκράτης,Ναυκρατιος,Ναυκρατης;8;6
ΤΟΥΑΓΙΟΥΠΝΕΥΜΑΤΟΣ;ΑγίουΠνεύματος,ΑγιουΠνευματος;8;6
ΤΡΙΑΔΑ;Τριάδα,Τριάς,Τριαδα,Τριας;8;6
ΡΟΔΑΝΘΗ;Ροδάνθη,Ροζάνθη,Ροδανθη,Ροζανθη;9;6
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;10;6
ΒΑΡΘΟΛΟΜΑΙΟΣ;Βαρθολομαίος,Βαρθολομαιος;11;6
ΒΑΡΝΑΒΑΣ;Βαρνάβας,Βαρναβας;11;6
ΖΑΦΕΙΡΙΟΣ;Ζαφείριος,Ζαφείρης,Ζαφειριος,Ζαφειρης,Ζαφείρω,Ζαφειρία,Ζαφειρω,Ζαφειρια;11;6
ΛΟΥΚΑΣΣυμφερουπολεως;Λουκάς,Λουκία,Λουκίτσα,Λουκας,Λουκια,Λουκιτσα;11;6
ΟΝΟΥΦΡΙΟΣ;Ονούφριος,Ονούφρης,Ονουφρία,Ονουφριος,Ονουφρης,Ονουφρια;12;6
ΤΡΙΦΥΛΛΙΟΣ;Τριφύλλιος,Τριφύλιος,Τριφυλλιος,Τριφυλιος;13;6
ΕΛΙΣΣΑΙΟΣ;Ελισσαίος,Ελισσώ,Ελισώ,Ελισσαιος,Ελισσω,Ελισω;14;6
ΝΗΦΩΝ;Νήφων,Νηφων;14;6
ΤΩΝΑΓΙΩΝΠΑΝΤΩΝ;ΑγίωνΠάντων,ΑγιοιΠάντες,ΑγιωνΠαντων,ΑγιοιΠαντες;14;6
ΑΥΓΟΥΣΤΑ;Αυγούστα,Αυγουστία,Αυγουστίνα,Αυγουστα,Αυγουστια,Αυγουστινα;15;6
ΑΥΓΟΥΣΤΙΝΟΣ;Αυγουστίνος,Αύγουστος,Αυγουστής,Αυγουστινος,Αυγουστος,Αυγουστης;15;6
ΙΕΡΩΝΥΜΟΣ;Ιερώνυμος,Γερώνυμος,Ιερονύμη,Ιερωνυμος,Γερωνυμος,Ιερονυμη;15;6
ΛΙΒΥΗ;Λιβύη,Λίβιος,Λίβας,Λιβυη,Λιβιος,Λιβας;15;6
ΜΟΝΙΚΑ;Μόνικα,Μόνα,Μονικα,Μονα;15;6
ΟΡΤΑΝΣΙΑ;Ορτίσιος,Ορτίσης,Ορτίσια,Ορτανσία,Ορτισιος,Ορτισης,Ορτισια,Ορτανσια;15;6
ΤΙΧΩΝ;Τίχων,Τύχων,Τιχων,Τυχων;16;6
ΙΣΜΑΗΛ;Ισμαήλ,Ισμαήλης,Ισμαήλος,Σμαήλης,Σμαήλος,Μαήλης,Μαήλος,Ισμαηλ,Ισμαηλης,Ισμαηλος,Σμαηλης,Σμαηλος,Μαηλης,Μαηλος;17;6
ΦΙΛΗΞ;Φίληξ,Φήλιξ,Φίληκας,Φίληξα,Φιλήκη,Φιληξ,Φηλιξ,Φιληκας,Φιληξα,Φιληκη;17;6
ΕΡΑΣΜΟΣ;Ερασμος;18;6
ΛΕΟΝΤΙΟΣ;Λεόντιος,Λεοντία,Λεοντίνα,Λεοντίτσα,Λεοντιος,Λεοντια,Λεοντινα,Λεοντιτσα;18;6
ΖΩΣΙΜΟΣ;Ζώσιμος,Ζωσής,Ζώσα,Ζήσιμος,Ζήσης,Ζωσιμαίος,Ζωσιμαία,Ζωσιμος,Ζωσης,Ζωσα,Ζησιμος,Ζησης,Ζωσιμαιος,Ζωσιμαια;19;6
ΠΑΪΣΙΟΣ;Παΐσιος,Παΐσης,Παϊσία,Παϊσιος,Παϊσης,Παϊσια;19;6
ΚΑΛΛΙΣΤΟΣ;Κάλλιστος,Κάλιστος,Καλλιστος,Καλιστος;20;6
ΜΕΘΟΔΙΟΣ;Μεθόδιος,Μεθοδιος;20;6
ΑΦΡΟΔΙΣΙΟΣ;Αφροδίσιος,Αφροδισία,Αφροδισιος,Αφροδισια;21;6
ΗΜΕΡΑΤΟΥΠΑΤΕΡΑ;Ημέρατουπατέρα,Ημερατουπατερα;21;6
ΕΥΣΕΒΙΟΣ;Ευσέβιος,Ευσεβής,Ευσεβεία,Σέβη,Ευσεβούλα,Σεβούλα,Ευσεβιος,Ευσεβης,Ευσεβεια,Σεβη,Ευσεβουλα,Σεβουλα;22;6
ΖΗΝΑΣ;Ζηνάς,Ζένας,Ζένος,Ζήνα,Ζένα,Ζένια,Ζηνας,Ζενας,Ζενος,Ζηνα,Ζενα,Ζενια;22;6
ΑΓΡΙΠΠΙΝΑ;Αγριππίνα,Αγριππινα;23;6
ΑΡΙΣΤΟΚΛΗΣ;Αριστοκλής,Αριστοκλέας,Αριστόκλεος,Αριστοκλης,Αριστοκλεας,Αριστοκλεος;23;6
ΛΟΥΛΟΥ;Λούλου,Λούλης,Λούλα,Λουλου,Λουλης,Λουλα;23;6
ΓΕΝΝΗΣΗΑΓΙΟΥΙΩΑΝΝΗ;ΓέννησηΑγίουΙωάννηΒαπτιστή,ΓεννησηΑγιουΙωαννηΒαπτιστη;24;6
ΠΑΝΑΓΙΩΤΗΣ;Παναγιώτης,Πάνος,Πανούσος,Παναγής,Πανάγος,Γιώτης,Πανίκος,Τάκης,Παναγιώτα,Γιώτα,Παναγιούλα,Παναγούλα,Πάνη,Τότα,Τούλα,Πέγκυ;24;6
ΕΡΩΤΑΣ;Ερως,Ερωτας;25;6
ΦΕΒΡΩΝΙΑ;Φεβρωνία,Φευρωνία,Φεύρω,Φέβρω,Φέβρα,Φεύρα,Φεβρούλα,Φευρούλα,Φευρωνίτσα,Φεβρωνίτσα,Φευρωνια,Φεβρωνια,Φευρω,Φεβρω,Φεβρα,Φευρα,Φεβρουλα,Φευρουλα,Φευρωνιτσα,Φεβρωνιτσα;25;6
ΔΑΒΙΔ;Δαβίδ,Δαυίδ,Δαβιδ,Δαυιδ;26;6
ΜΑΚΑΡΙΟΣ;Μακάριος,Μακαριος;26;6
ΠΙΕΡΗΣ;Πιερής,Πιέρος,Πιέριος,Πιέρης,Πιερία,Πιέρα,Πιερίων,Πιερης,Πιερος,Πιεριος,Πιερης,Πιερια,Πιερα,Πιεριων;27;6
ΑΝΑΡΓΥΡΟΣ;Ανάργυρος,Ανάργυρη,Αναργυρούλα,Αναργυρος,Αναργυρη,Αναργυρουλα;28;6
ΓΕΡΜΑΝΟΣ;Γερμανός,Γερμανος;28;6
ΠΑΥΛΟΣ;Παύλος,Παυλίνα,Πώλ,Παυλίκος,Πουλίκος,Παυλος,Παυλινα,Πωλ,Παυλικος,Πουλικος;29;6
ΠΕΤΡΟΣ;Πέτρος,Πετρής,Πετράς,Πετράκης,Πετρουλάς,Πετρίνος,Πετρία,Πετρίνα,Πέτρα,Πετρούλα,Πετρος,Πετρης,Πετρας,Πετρακης,Πετρουλας,Πετρινος,Πετρια,Πετρινα,Πετρα,Πετρουλα;29;6
ΑΠΟΣΤΟΛΟΣ;Απόστολος,Αποστόλης,Τόλης,Αποστολία,Λία,Αποστολίνα,Πολίνα,Αποστολος,Αποστολης,Τολης,Αποστολια,Λια,Αποστολινα,Πολινα;30;6
ΜΕΛΙΤΩΝ;Μελίτων,Μελίτωνας,Μελίτος,Μελίτης,Μελιτων,Μελιτωνας,Μελιτος,Μελιτης;30;6
ΑΝΑΡΓΥΡΟΣ;Ανάργυρος,Ανάργυρη,Αναργυρούλα,Αναργυρος,Αναργυρη,Αναργυρουλα;1;7
ΔΑΜΙΑΝΟΣ;Δαμιανός,Δαμιανή,Δαμιανος,Δαμιανη;1;7
ΚΟΣΜΑΣ;Κοσμάς,Κοσμας;1;7
ΜΑΥΡΙΚΙΟΣ;Μαυρίκιος,Μαυρίκης,Μαυρικία,Μαυρίκα,Μωρίς,Μαυρικιος,Μαυρικης,Μαυρικια,Μαυρικα,Μωρις;1;7
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;2;7
ΑΝΑΤΟΛΙΟΣ;Ανατόλιος,Ανατολιος;3;7
ΖΟΥΜΠΟΥΛΙΑ;Ζουμπουλιά,Ζουμπουλια;3;7
ΥΑΚΙΝΘΟΣ;Υάκινθος,Υακίνθη,Υάνθη,Ιάνθη,Υακινθος,Υακινθη,Υανθη,Ιανθη;3;7
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;4;7
ΛΑΜΠΑΔΟΣ;Λαμπαδός,Λαμπαδία,Λαμπαδίνα,Λαμπαδή,Λαμπαδος,Λαμπαδια,Λαμπαδινα,Λαμπαδη;5;7
ΛΥΚΙΟΣ;Λυκίας,Λυκία,Λύκιος,Λυκιας,Λυκια,Λυκιος;6;7
ΣΑΤΥΡΟΣ;Σάτυρος,Σάτος,Σατυρος,Σατος;6;7
ΚΥΡΙΑΚΗ;Κυριακή,Κυριάκος,Κική,Κίκα,Κικίτσα,Κίτσα,Κορίνα,Σάντυ,Κίτσος,Ντομένικα,Ρία,Ύρια,Ια,Κυριακη,Κυριάκος,Κικη,Κικα,Κικιτσα,Κιτσα,Κορινα,Σαντυ,Κιτσος,Ντομενικα,Ρια,Υρια;7;7
ΘΕΟΦΙΛΟΣ;Θεόφιλος,Θεοφίλη,Θεοφίλης,Θεοφιλίτσα,Φιλιώ,Θεοφιλος,Θεοφιλη,Θεοφιλης,Θεοφιλιτσα,Φιλιω;8;7
ΠΡΟΚΟΠΗΣ;Προκόπιος,Προκόπης,Προκοπία,Προκοπή,Προκοπιος,Προκοπης,Προκοπια,Προκοπη;8;7
ΠΑΓΚΡΑΤΙΟΣ;Παγκράτιος,Παγκρατία,Παγκρατιος,Παγκρατια;9;7
ΑΜΑΛΙΑ;Αμαλία,Αμελί,Αμαλια,Αμελι;10;7
ΕΥΦΗΜΙΑ;Ευφημία,Εύφη,Εύφημη,Εύφημος,Ευφημούλα,Ευφούλα,Φούλα,Ευφημια,Ευφη,Ευφημη,Ευφημος,Ευφημουλα,Ευφουλα,Φουλα;11;7
ΟΛΓΑ;Ολγα,Ολγίτσα,Γίτσα,Ολγιτσα,Γιτσα;11;7
ΒΕΡΕΝΙΚΗ;Βερενίκη,Βερενικη;12;7
ΒΕΡΟΝΙΚΗ;Βερονίκη,Βερόνικα,Βερούλα,Βέρα,Βερονικη,Βερονικα,Βερουλα,Βερα;12;7
ΗΛΙΟΦΩΤΟΣ;Ηλιόφωτος,Ηλιοφωτος;13;7
ΣΑΡΑ;Σάρα,Σάρρα,Σαρα,Σαρρα;13;7
ΑΚΥΛΑΣ;Ακύλας,Ακυλας;14;7
ΝΙΚΟΔΗΜΟΣ;Νικόδημος,Νικοδήμη,Δήμος,Δήμη,Νικοδημος,Νικοδημη,Δημος,Δημη;14;7
ΒΛΑΔΙΜΗΡΟΣ;Βλαδίμηρος,Βλαντίμηρος,Βλαδιμηρος,Βλαντιμηρος;15;7
ΙΟΥΛΙΤΤΑ;Ιουλίττα,Ιουλίτα,Ιουλίττη,Ιουλίτη,Γιουλίττα,Γιουλίτα,Γιουλίττη,Γιουλίτη,Ιουλιττα,Ιουλιτα,Ιουλιττη,Ιουλιτη,Γιουλιττα,Γιουλιτα,Γιουλιττη,Γιουλιτη;15;7
ΚΗΡΥΚΟΣ;Κήρυκος,Κηρυκος;15;7
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;16;7
ΑΛΕΞΑΝΔΡΑ;Αλεξάνδρα,Αλεξάντρα,Αλέκα,Αλεξανδρα,Αλεξαντρα,Αλεκα;17;7
ΑΛΙΚΗ;Αλίκη,Αλικη;17;7
ΜΑΡΙΝΑ;Μαρίνα,Μαρίνος,Μαρινα,Μαρινος;17;7
ΑΙΜΙΛΙΑΝΟΣ;Αιμιλιανός,Αιμιλιανή,Αιμιλιανος,Αιμιλιανη;18;7
ΓΑΡΥΦΑΛΛΙΑ;Γαρυφαλλιά,Γαριφαλιά,Γαρυφαλλια,Γαριφαλια;19;7
ΔΙΟΣ;Διός,Δίας,Διος,Διας;19;7
ΜΑΚΡΙΝΑ;Μακρίνα,Μακρινα;19;7
ΗΛΙΑΣ;Ηλίας,Λιάς,Ηλιάκος,Λιάκος,Λίτσος,Λιάκουρας,Ηλιάνα,Λιάνα,Ηλιας,Λιας,Ηλιακος,Λιακος,Λιτσος,Λιακουρας,Ηλιανα,Λιανα;20;7
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;21;7
ΜΑΓΔΑΛΗΝΗ;Μαγδαληνή,Μάγδα,Μαγδούλα,Μαγδαλένα,Μαγδαλένια,Μαγδαλή,Μαγδάλω,Μαγδαληνη,Μαγδα,Μαγδουλα,Μαγδαλενα,Μαγδαλενια,Μαγδαλη,Μαγδαλω;22;7
ΜΑΡΙΛΕΝΑ;Μαριλένα,Μαριλενα;22;7
ΜΑΡΚΕΛΛΑ;Μαρκέλλα,Μαρκέλα,Μαρκελλή,Μαρκελή,Μαρκελλα,Μαρκελα,Μαρκελλη,Μαρκελη;22;7
ΜΕΝΕΛΑΟΣ;Μενέλαος,Μενελαος;22;7
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;23;7
ΑΘΗΝΑΓΟΡΑΣ;Αθηναγόρας,Αθηναγορας;24;7
ΜΠΟΡΙΣ,ΜΠΟΡΙΣΟΣ(ΡΩΜΑΝΟΣ);Μπόρις,Μπόρισος(Ρωμανός),Μπορις,Μπορισος(Ρωμανος);24;7
