Name;Alt;Day;Month
ΠΟΥΛΧΕΡΙΑ;Πουλχερία,Πουλχερίνα,Πουλχερίτσα,Πουλχέρω,Πουλχέρη,Πουλχερια,Πουλχερινα,Πουλχεριτσα,Πουλχερω,Πουλχερη;10;9
ΒΙΟΛΕΤΑ;Βιολέτα,Βιολέττα,Βιολετα,Βιολεττα;11;9
ΕΥΑΝΘΗΣ;Ευάνθης,Ευανθης;11;9
ΕΥΑΝΘΙΑ;Ευανθία,Εύα,Ευανθια,Ευα;11;9
ΕΥΦΡΟΣΥΝΟΣ;Ευφρόσυνος,Φρόσυνος,Ευφροσυνος,Φροσυνος;11;9
ΘΕΟΔΩΡΑ;Θεοδώρα,Δώρα,Ντόρα,Θοδώρα,Δωρούλα,Θεοδωρα,Δωρα,Ντορα,Θοδωρα,Δωρουλα;11;Σεπτεμβριου
ΘΕΟΔΩΡΑ;Θεοδώρα,Δώρα,Ντόρα,Θοδώρα,Δωρούλα,Θεοδωρα,Δωρα,Ντορα,Θοδωρα,Δωρουλα;11;Σεπτεμβριου
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;12;9
ΑΡΙΣΤΕΙΔΗΣ;Αριστείδης,Αρίστος,Αριστέα,Αρης,Αριστούλα,Αριστίνα,Αρίστη,Αρίστω,Αριστειδης,Αριστος,Αριστεα,Αρης,Αριστουλα,Αριστινα,Αριστη,Αριστω;13;9
ΚΟΡΝΗΛΙΟΣ;Κορνήλιος,Κορνήλης,Κορνήλος,Κορνηλία,Κορνήλα,Κορνηλιος,Κορνηλης,Κορνηλος,Κορνηλια,Κορνηλα;13;9
ΘΕΟΚΛΗΣ;Θεοκλής,Θεοκλέας,Θεόκλεια,Θεοκλης,Θεοκλεας,Θεοκλεια;14;9
ΣΤΑΥΡΟΣ;Σταύρος,Σταύρακας,Σταυράκιος,Σταυρής,Σταυριανός,Σταυράκης,Σταυρούλα,Σταυριανή,Σταυρίνα,Σταυρία,Σταυρος,Σταυρακας,Σταυρακιος,Σταυρης,Σταυριανος,Σταυρακης,Σταυρουλα,Σταυριανη,Σταυρινα,Σταυρια;14;9
ΒΗΣΣΑΡΙΩΝ;Βησσαρίων,Βησσαρίωνας,Βησσαριων,Βησσαριωνας;15;9
ΝΙΚΗΤΑΣ;Νικήτας,Νικήτη,Νικήτα,Νικητας,Νικητη,Νικητα;15;9
ΕΥΦΗΜΙΑ;Ευφημία,Εύφη,Εύφημη,Εύφημος,Ευφημούλα,Ευφούλα,Φούλα,Ευφημια,Ευφη,Ευφημη,Ευφημος,Ευφημουλα,Ευφουλα,Φουλα;16;9
ΛΟΥΝΤΜΙΛΛΑ;Λουντμίλλα,Λουντμίλα,Λουντμιλλα,Λουντμιλα;16;9
ΜΕΛΙΝΑ;Μελιτίνη,Μελιτίνος,Μελιτίνα,Μελίτη,Μελίτα,Μελίνα,Μελιτινη,Μελιτινος,Μελιτινα,Μελιτη,Μελιτα,Μελινα;16;9
ΑΓΑΘΟΚΛΗΣ;Αγαθόκλεια,Αγαθοκλής,Αγαθοκλέας,Αγαθόκλεος,Αγαθοκλεια,Αγαθοκλης,Αγαθοκλεας,Αγαθοκλεος;17;9
ΑΓΑΠΗ;Αγάπη,Αγάπιος,Αγαπη,Αγαπιος;17;9
ΕΛΠΙΔΑ;Ελπίδα,Ελπιδα;17;9
ΟΛΙΒΙΑΝΟΣ;Ολιβιανός,Ολβιανός,Ολιβία,Ολίβια,Ολιβιανος,Ολβιανος,Ολιβια,Ολιβια;17;9
ΠΑΝΤΟΛΕΩΝ;Παντολέων,Παντολέοντας,Παντολεοντία,Παντολεοντής,Παντολεοντή,Παντολεων,Παντολεοντας,Παντολεοντια,Παντολεοντης,Παντολεοντη;17;9
ΠΗΛΕΑΣ;Πηλεύς,Πηλέας,Πηλευς,Πηλεας;17;9
ΠΙΣΤΗ;Πίστις,Πίστη,Πιστις,Πιστη;17;9
ΣΟΝΙΑ;Σόνια,Σονια;17;9
ΣΟΦΙΑ;Σοφία,Σοφιανός,Σοφιανή,Σοφούλα,Σοφούλης,Σόφη,Σοφίτσα,Σοφίνα,Φιφή,Σοφούλη,Φούλη,Σοφια,Σοφιανος,Σοφιανη,Σοφουλα,Σοφουλης,Σοφη,Σοφιτσα,Σοφινα,Φιφη,Σοφουλη,Φουλη;17;9
ΑΡΙΑΔΝΗ;Αριάδνη,Αριάνα,Αριαδνη,Αριανα;18;9
ΕΥΜΕΝΗΣ;Ευμένιος,Ευμένης,Ευμενία,Ευμενιος,Ευμενης,Ευμενια;18;9
ΚΑΣΤΩΡ;Κάστωρ,Κάστορας,Κάστορης,Καστωρ,Καστορας,Καστορης;18;9
ΡΩΜΥΛΟΣ;Ρωμύλος,Ρωμύλιος,Ρωμύλης,Ρωμύλα,Ρωμυλία,Ρωμύλη,Ρωμυλαία,Ρωμυλος,Ρωμυλιος,Ρωμυλης,Ρωμυλα,Ρωμυλια,Ρωμυλη,Ρωμυλαια;18;9
ΣΑΒΒΑΤΙΟΣ;Σαββάτιος,Σάββατος,Σαββάτης,Σαββατία,Σαββατίνα,Σαββάτα,Σαββάτη,Σαββάτω,Σαββατιος,Σαββατος,Σαββατης,Σαββατια,Σαββατινα,Σαββατα,Σαββατη,Σαββατω;19;9
ΕΥΣΤΑΘΙΟΣ;Ευστάθιος,Στάθης,Σταθάς,Σταθάκος,Ευσταθία,Σταθία,Ευσταθούλα,Σταθούλα,Ευσταθιος,Σταθης,Σταθας,Σταθακος,Ευσταθια,Σταθια,Ευσταθουλα,Σταθουλα;20;9
ΘΕΟΠΙΣΤΗ;Θεοπίστη,Θεοπιστη;20;9
ΙΩΝΑΣ;Ιωνας,Ιωνάς,Ιων,Ιωνία,Ιωνια;21;9
ΖΩΓΡΑΦΙΑ;Ζωγραφιά,Ζωγραφια;22;9
ΛΟΙΖΟΣ;Λοίζος,Λοϊζος,Λοΐζος,Λοιζος;22;9
ΛΟΥΙΖΑ;Λουϊζα,Λουίζα,Λουιζα;22;9
ΦΩΚΑΣ;Φωκάς,Φώκιος,Φώκης,Φωκία,Φωκίνα,Φωκας,Φωκιος,Φωκης,Φωκια,Φωκινα;22;9
ΙΡΙΣ;Ιρις,Ιριδα;23;9
ΞΑΝΘΙΠΠΗ(Ξανθίππη,Ξανθή,Ξανθούλα,Ξανθιππη,Ξανθη,Ξανθουλα)www.xanthippi.gr;;23;9
ΞΑΝΘΙΠΠΟΣ;Ξάνθιππος,Ξανθιππος;23;9
ΠΟΛΥΞΕΝΗ;Πολυξένη,Ξένη,Ξένια,Πολυξενη,Ξενη,Ξενια;23;9
ΡΑΪΣ;Ραΐς,Ραΐδα,Ραϊς,Ραϊδα;23;9
ΘΕΚΛΑ;Θέκλα,Θεκλα;24;9
ΚΟΠΡΟΣ;Κόπρος,Κόπρις,Κοπρος,Κοπρις;24;9
ΜΥΡΣΙΝΗ;Μυρσίνη,Μυρσώ,Μέρσα,Αμερισούδα,Αμερσούδα,Αμέρσσα,Αμέρσα,Μυρσινη,Μυρσω,Μερσα,Αμερισουδα,Αμερσουδα,Αμερσσα,Αμερσα;24;9
ΜΥΡΤΩ;Μυρτιδιώτισσα,Μυρτώ,Μύρτα,Μυρτιά,Μυρτιδιωτισσα,Μυρτω,Μυρτα,Μυρτια;24;9
ΠΕΡΣΕΦΟΝΗ;Περσεφόνη,Περσεφονη;24;9
ΠΕΡΣΗΣ;Πέρσης,Πέρση,Περσης,Περση;24;9
ΕΥΦΡΟΣΥΝΗ;Ευφροσύνη,Ευφροσύνα,Φροσύνη,Φρόσω,Φροσούλα,Φροσού,Ευφροσυνη,Ευφροσυνα,Φροσυνη,Φροσω,Φροσουλα,Φροσου;25;9
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;26;9
ΑΚΥΛΙΝΗ;Ακυλίνα,Ακυλίνη,Ακυλήνη,Ακυλινα,Ακυλινη,Ακυληνη;27;9
ΕΠΙΧΑΡΙΣ;Επίχαρις,Επιχάρια,Επιχαρις,Επιχαρια;27;9
ΖΗΝΩΝ;Ζήνων,Ζηνων;27;9
ΚΑΛΛΙΣΤΡΑΤΟΣ;Καλλίστρατος,Καλλιστράτης,Καλλιστράτη,Καλλιστρατος,Καλλιστρατης,Καλλιστρατη;27;9
ΧΑΡΙΤΩΝ;Χαρίτων,Χαρίτωνας,Χαρίτος,Χαριτων,Χαριτωνας,Χαριτος;28;9
ΚΥΡΙΑΚΟΣ;Κυριάκος,Κυριακος;29;9
ΣΤΡΑΤΟΝΙΚΟΣ;Στρατόνικος,Στρατονίκης,Στρατονίκιος,Στράτος,Στράτης,Στρατονικος,Στρατονικης,Στρατονικιος,Στρατος,Στρατης;30;9
ΑΝΑΝΙΑΣ;Ανανίας,Νίνος,Ανανιας,Νινος;1;10
ΘΗΡΕΣΙΑ;Θηρεσία,Θηρεσια;1;10
ΡΩΜΑΝΟΣ;Ρωμανός,Ρωμάνα,Ρωμανή,Ρωμανος,Ρωμανα,Ρωμανη;1;10
ΙΟΥΣΤΑ;Ιούστα,Γιούστα,Ιουστα,Γιουστα;2;10
ΙΟΥΣΤΙΝΗ;Ιουστίνα,Ιουστίνη,Γιουστίνα,Γιουστίνη,Ιουστινα,Ιουστινη,Γιουστινα,Γιουστινη;2;10
ΚΥΠΡΙΑΝΟΣ;Κυπριανός,Κυπριανή,Κυπριανος,Κυπριανη;2;10
ΔΙΟΝΥΣΗΣ;Διονύσιος,Νύσης,Διονύσης,Νιόνιος,Διονυσία,Διονυσούλα,Νύσα,Ντένης,Ντενίζ,Σίσσυ,Διονυσιος,Νυσης,Διονυσης,Νιονιος,Διονυσια,Διονυσουλα,Νυσα,Ντενης,Ντενιζ,Σισσυ;3;10
ΒΕΡΙΝΑ;Βερίνα,Βερίνη,Βέρα,Βερούλα,Βερούλη,Βερινα,Βερινη,Βερα,Βερουλα,Βερουλη;4;10
ΙΕΡΟΘΕΟΣ;Ιερόθεος,Ιεροθέα,Ιεροθέη,Ιεροθεος,Ιεροθεα,Ιεροθεη;4;10
ΚΑΛΛΙΣΘΕΝΗΣ;Καλλισθένη,Καλλισθένης,Καλλισθενη,Καλλισθενης;4;10
ΧΑΡΙΤΙΝΗ;Χαριτίνη,Χαριτίνα,Χαρίτη,Τίνα,Χαρά,Χαριτινη,Χαριτινα,Χαριτη,Τινα,Χαρα;5;10
ΕΡΩΤΗΪΣ;Ερωτηΐς,Ερωτηΐδα,Ερωτηϊς,Ερωτηϊδα;6;10
ΘΩΜΑΣ;Θωμάς,Θωμαή,Τόμας,Θωμας,Θωμαη,Τομας;6;10
ΒΑΚΧΟΣ;Βάκχος,Βάκχη,Βακχία,Βακχος,Βακχη,Βακχια;7;10
ΠΟΛΥΧΡΟΝΗΣ;Πολυχρόνιος,Πολυχρόνης,Χρόνης,Πολυχρονία,Πολυχρονούλα,Πολυχρονιος,Πολυχρονης,Χρονης,Πολυχρονια,Πολυχρονουλα;7;10
ΣΕΡΓΙΟΣ;Σέργιος,Σεργία,Σεργιανή,Σεργιούλα,Σεργιος,Σεργια,Σεργιανη,Σεργιουλα;7;10
ΠΕΛΑΓΙΑ;Πελαγία,Πελάγιος,Πελαγής,Πελαγούλα,Πελαγίνα,Πελαγίτσα,Πελαγιώ,Πελαγια,Πελαγιος,Πελαγης,Πελαγουλα,Πελαγινα,Πελαγιτσα,Πελαγιω;8;10
ΛΟΤ;Λώτ,Λότ,Λωτ,Λοτ;9;10
ΑΜΑΡΥΛΛΙΣ;Αμαρυλλίς,Αμαρυλίς,Αμαρυλλίζ,Αμαριλίζ,Αμαρυλλις,Αμαρυλις,Αμαρυλλιζ,Αμαριλιζ;10;10
ΕΥΛΑΜΠΙΑ;Ευλαμπία,Ευλαμπή,Ευλάμπω,Λαμπή,Λαμπίνα,Λαμπία,Λάμπω,Ευλαμπια,Ευλαμπη,Ευλαμπω,Λαμπη,Λαμπινα,Λαμπια,Λαμπω;10;10
ΕΥΛΑΜΠΙΟΣ;Ευλάμπιος,Λάμπης,Ευλάμπης,Ευλαμπιος,Λαμπης,Ευλαμπης;10;10
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;11;10
ΑΝΔΡΟΜΑΧΗ;Ανδρομάχη,Μάχη,Μαχούλα,Ανδρομαχη,Μαχη,Μαχουλα;12;10
ΑΝΔΡΟΜΑΧΟΣ;Ανδρόμαχος,Μάχος,Ανδρομαχος,Μαχος;12;10
ΒΑΛΑΝΤΙΟΣ;Βαλάντιος,Βαλάντης,Βαλαντιος,Βαλαντης;12;10
ΑΓΑΘΟΝΙΚΗ;Αγαθονίκη,Αγαθονικη;13;10
ΚΑΡΠΟΣ;Καρπός,Καρπος;13;10
ΦΛΩΡΕΝΤΙΑ;Φλωρεντία,Φλωρέντα,Φλωρένα,Φλώρινα,Φλωρένσα,Φλωρέντζα,Ντία,Φλωρεντια,Φλωρεντα,Φλωρενα,Φλωρινα,Φλωρενσα,Φλωρεντζα,Ντια;13;10
ΦΛΩΡΕΝΤΙΟΣ;Φλωρέντιος,Φλωρέντης,Φλωρέντος,Φλορέντσος,Φλορέντζος,Φλωρεντιος,Φλωρεντης,Φλωρεντος,Φλορεντσος,Φλορεντζος;13;10
ΧΡΥΣΗ;Χρυσή,Χρυση;13;10
ΓΕΡΒΑΣΙΟΣ;Γερβάσιος,Γερβασία,Γερβασιος,Γερβασια;14;10
ΙΓΝΑΤΙΟΣ;Ιγνάτιος,Ιγνάτης,Ιγνατία,Ιγνατιος,Ιγνατης,Ιγνατια;14;10
ΝΑΖΑΡΙΟΣ;Ναζάριος,Ναζαριος;14;10
ΛΟΥΚΙΑΝΟΣ;Λουκιανός,Λουκιανή,Λουκιανος,Λουκιανη;15;10
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;16;10
ΑΝΤΙΓΟΝΟΣ;Αντίγονος,Αντιγονος;17;10
ΕΥΠΡΕΠΙΟΣ;Ευπρέπιος,Ευπρέπειος,Ευπρεπής,Ευπρεπία,Ευπρεπιος,Ευπρεπειος,Ευπρεπης,Ευπρεπια;17;10
ΛΟΥΚΑΣ;Λουκάς,Λουκία,Λουκίτσα,Λουκας,Λουκια,Λουκιτσα;18;10
ΜΑΡΙΝΟΣ;Μαρίνος,Μαρινος;18;10
ΚΛΕΟΠΑΤΡΑ;Κλεοπάτρα,Πάτρα,Πατρούλα,Πατρίτσα,Κλειώ,Κλεοπατρα,Πατρα,Πατρουλα,Πατριτσα,Κλειω;19;10
ΦΙΛΗΞ;Φίληξ,Φήλιξ,Φίληκας,Φίληξα,Φιλήκη,Φιληξ,Φηλιξ,Φιληκας,Φιληξα,Φιληκη;19;10
ΑΡΤΕΜΙΟΣ;Αρτέμιος,Αρτέμης,Αρτεμιος,Αρτεμης;20;10
ΑΡΤΕΜΙΣ;Αρτεμις,Αρτεμία,Αρτέμη,Αρτεμισία,Αρτέμιδα,Αρτεμια,Αρτεμη,Αρτεμισια,Αρτεμιδα;20;10
ΓΕΡΑΣΙΜΟΣ;Γεράσιμος,Μάκης,Μικές,Μίκης,Γερασιμος,Μακης,Μικες,Μικης;20;10
ΕΝΟΗ;Ενόη,Ενοη;20;10
ΚΕΡΑΣΙΑ;Κερασιά,Κερασία,Κερασια;20;10
ΜΑΤΡΩΝΑ;Ματρώνα,Ματρόνα,Ματρωνα,Ματρονα;20;10
ΝΤΙΑΝΑ;Ντιάνα,Διάνα,Ντιανα,Διανα;20;10
ΕΥΚΡΑΤΗΣ;Ευκράτης,Εύκρατος,Ευκρατάς,Ευκρατία,Ευκρατούλα,Ευκρασία,Ευκρατης,Ευκρατος,Ευκρατας,Ευκρατια,Ευκρατουλα,Ευκρασια;21;10
ΟΡΣΑΛΙΑ;Ορσαλία,Ορσαλια;21;10
ΟΥΡΣΟΥΛΑ;Ούρσουλα,Ουρσουλα;21;10
ΣΩΚΡΑΤΗΣ;Σωκράτης,Σωκρατίνα,Σωκρατία,Σωκρατης,Σωκρατινα,Σωκρατια;21;10
ΧΡΙΣΤΟΔΟΥΛΟΣ;Χριστόδουλος,Χριστοδουλος;21;10
ΑΒΕΡΚΙΟΣ;Αβέρκιος,Αβερκία,Αβερκιος,Αβερκια;22;10
ΙΑΚΩΒΟΣ;Ιάκωβος,Ιακωβίνα,Ζακελίνα,Ιακωβος,Ιακωβινα,Ζακελινα;23;10
ΣΕΒΑΣΤΙΑΝΗ;Σεβαστιανή,Σεβαστίνα,Σεβαστιάνα,Σεβαστή,Σέβη,Σεβούλα,Σεβαστούλα,Σεβαστιανη,Σεβαστινα,Σεβαστιανα,Σεβαστη,Σεβη,Σεβουλα,Σεβαστουλα;24;10
ΧΡΥΣΑΝΘΗ;Χρυσάνθη,Χρυσανθη;25;10
ΧΡΥΣΑΦΗΣ;Χρυσάφης,Χρυσάφιος,Χρυσαφένια,Χρυσαφης,Χρυσαφιος,Χρυσαφενια;25;10
ΓΛΥΚΩΝ;Γλύκων,Γλυκός,Γλυκων,Γλυκος;26;10
ΔΗΜΗΤΡΑ;Δήμητρα,Δημητρούλα,Δημητρία,Μιμή,Μιμίκα,Ντίμι,Δημητρα,Δημητρουλα,Δημητρια,Μιμη,Μιμικα,Ντιμι;26;10
ΔΗΜΗΤΡΗΣ;Δημήτριος,Δημήτρης,Δημητρός,Δήμος,Μίμης,Δημητράκης,Τζίμης,Τζιμάκος,Μήτσος,Μητσάκος,Μήτρος,Δημητριος,Δημητρης,Δημητρος,Δημος,Μιμης,Δημητρακης,Τζιμης,Τζιμακος,Μητσος,Μητσακος,Μητρος;26;10
ΛΕΠΤΙΝΗΣ;Λεπτίνα,Λέπτινος,Λεπτινα,Λεπτινος;26;10
ΛΟΥΠΠΟΣ;Λούππος,Λούππης,Λουππος,Λουππης;27;10
ΝΕΣΤΩΡ;Νέστωρ,Νέστορας,Νεστορία,Νεστωρ,Νεστορας,Νεστορια;27;10
ΒΗΛΗ;Βήλη,Βίλια,Βηλη,Βιλια;28;10
ΕπέτειοςτηςγιορτήςτουΟΧΙ(1940)-ΕθνικήΓιορτή;;28;10
ΕΥΝΙΚΗ;Ευνίκη,Ευνίκα,Ευνικη,Ευνικα;28;10
ΕΥΝΙΚΗ;Ευνίκη,Ευνίκα,Ευνικη,Ευνικα;28;10
ΑΒΡΑΑΜ;Αβραάμ,Αβραμία,Αβρααμ,Αβραμια;29;10
ΑΝΑΣΤΑΣΙΑ;Αναστασία,Τασία,Σία,Τατία,Τάσα,Τέσα,Τασούλα,Τασσώ,Αναστασια,Τασια,Σια,Τατια,Τασα,Τεσα,Τασουλα,Τασσω;29;10
ΜΕΛΙΝΑ;Μελιτίνη,Μελιτίνος,Μελιτίνα,Μελίτη,Μελίτα,Μελίνα,Μελιτινη,Μελιτινος,Μελιτινα,Μελιτη,Μελιτα,Μελινα;29;10
ΑΠΟΛΛΩΝΙΑ;Απολλωνία,Απολλωνια;30;10
ΑΣΤΕΡΙΟΣ;Αστέριος,Αστέρης,Αστρης,Αστεριος,Αστερης;30;10
ΑΣΤΕΡΩ;Αστέρω,Αστερία,Αστρούλα,Αστερω,Αστερια,Αστρουλα;30;10
ΖΗΝΟΒΙΑ;Ζηνοβία,Ζήνα,Τζήνα,Τζίνα,Ζελίνα,Ζηνοβια,Ζηνα,Τζηνα,Τζινα,Ζελινα;30;10
ΖΗΝΟΒΙΟΣ;Ζηνόβιος,Ζηνοβής,Ζήνος,Τζήνος,Τζίνα,Τζήνα,Ζηνοβιος,Ζηνοβης,Ζηνος,Τζηνος;30;10
ΚΛΕΟΠΑΣ;Κλεόπας,Κλεόπιος,Κλεοπία,Κλεοπάκης,Πάκης,Κλεοπας,Κλεοπιος,Κλεοπια,Κλεοπακης,Πακης;30;10
ΚΡΟΝΟΣ;Κρονίων,Κρονίωνας,Κρονίος,Κρόνος,Κρονία,Κρονιων,Κρονιωνας,Κρονιος,Κρονος,Κρονια;30;10
ΜΑΡΚΙΑΝΟΣ;Μαρκιανός,Μαρκίνος,Μαρκιανος,Μαρκινος;30;10
ΤΕΡΤΙΟΣ;Τέρτιος,Τέρτος,Τέρτης,Τέρτια,Τέρτα,Τέρτη,Τερτίνος,Τερτίνα,Τερτιος,Τερτος,Τερτης,Τερτια,Τερτα,Τερτη,Τερτινος,Τερτινα;30;10
ΑΜΠΛΙΑ;Αμπλία,Αμπλίος,Αμπλια,Αμπλιος;31;10
ΑΠΕΛΛΗΣ;Απελλής,Απέλλης,Απελλης;31;10
ΑΡΙΣΤΟΒΟΥΛΟΣ;Αριστόβουλος,Αριστοβούλη,Αριστοβουλος,Αριστοβουλη;31;10
ΝΑΡΚΙΣΣΟΣ;Νάρκισος,Νάρκισσος,Ναρκισος,Ναρκισσος;31;10
ΣΤΡΑΤΟΝΙΚΗ;Στρατονίκη,Στρατή,Νίκη,Στρατονικη,Στρατη,Νικη;31;10
ΑΝΑΡΓΥΡΟΣ;Ανάργυρος,Ανάργυρη,Αναργυρούλα,Αναργυρος,Αναργυρη,Αναργυρουλα;1;11
ΔΑΒΙΔ;Δαβίδ(όσιοςΕύβοιας),Δαυίδ,Δαβιδ,Δαυιδ;1;11
ΔΑΜΙΑΝΟΣ;Δαμιανός,Δαμιανή,Δαμιανος,Δαμιανη;1;11
ΔΙΟΝΥΣΟΣ;Διόνυσος,Διονυσος;1;11
ΚΟΣΜΑΣ;Κοσμάς,Κοσμας;1;11
ΑΚΙΝΔΥΝΟΣ;Ακίνδυνος,Ακίνδυνη,Ακινδυνος,Ακινδυνη;2;11
ΑΝΕΜΠΟΔΙΣΤΟΣ;Ανεμπόδιστος,Ανεμπόδιστη,Ανεμποδιστος,Ανεμποδιστη;2;11
ΑΦΘΟΝΙΟΣ;Αφθόνιος,Αφθονία,Αφθονιος,Αφθονια;2;11
ΕΛΠΙΔΗΦΟΡΟΣ;Ελπιδηφόρος,Ελπιδηφόρα,Ελπιδοφόρος,Ελπιδοφόρα,Ελπιδηφορος,Ελπιδηφορα,Ελπιδοφορος,Ελπιδοφορα;2;11
ΠΗΓΑΣΟΣ;Πηγάσιος,Πήγασος,Πηγασία,Πηγασιος,Πηγασος,Πηγασια;2;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;3;11
ΕΡΜΑΙΟΣ;Ερμαίος,Ερμαίας,Ερμαιος,Ερμαιας;4;11
ΙΩΑΝΝΙΚΙΟΣ;Ιωαννίκιος,Ιωανίκιος,Ιωαννικιος,Ιωανικιος;4;11
ΓΑΛΑΚΤΙΩΝ;Γαλακτίων,Γαλακτίωνας,Γαλάτιος,Γαλάτης,Γαλακτία,Γαλατεία,Γαλάτια,Γαλακτιων,Γαλακτιωνας,Γαλατιος,Γαλατης,Γαλακτια,Γαλατεια,Γαλατια;5;11
ΕΠΙΣΤΗΜΗ;Επιστήμη,Επιστημη;5;11
ΛΙΝΟΣ;Λίνος,Λίνα,Λινος,Λινα;5;11
ΣΙΛΒΑΝΟΣ;Σιλβανός,Σιλβάνα,Σιλβανή,Σίλβια,Σίλβα,Σιλβανος,Σιλβανα,Σιλβανη,Σιλβια,Σιλβα;5;11
ΛΕΟΝΑΡΔΟΣ;Λεονάρδος,Λεοναρδος;6;11
ΑΘΗΝΟΔΩΡΟΣ;Αθηνόδωρος,Αθηνόδωρας,Αθηνοδωρής,Δώρης,Αθηνοδώρα,Αθηνοδωρος,Αθηνοδωρας,Αθηνοδωρης,Δωρης,Αθηνοδωρα;7;11
ΕΡΝΕΣΤΟΣ;Ερνέστος,Ερνεστίνη,Ερνεστίνα,Ερνέστα,Ερνεστος,Ερνεστινη,Ερνεστινα,Ερνεστα;7;11
ΘΕΑΓΕΝΗΣ;Θεαγένης,Θεαγένιος,Θεαγενεία,Θεαγενία,Θεαγενης,Θεαγενιος,Θεαγενεια,Θεαγενια;7;11
ΘΕΜΕΛΙΟΣ;Θεμέλιος,Θεμέλη,Θεμελίνα,Θεμελιος,Θεμελη,Θεμελινα;7;11
ΑΓΓΕΛΟΣ;Αγγελος,Αγγελής,Αγγελέτος,Αγγελική,Αντζελα,Ατζελα,Αντζυ,Αγγέλα,Αγγέλλω,Αγγελίνα,Αγγελικούλα,Κούλα,Γκέλυ,Ατζέλικα,Αγγελης,Αγγελετος,Αγγελικη,Αγγελα,Αγγελλω,Αγγελινα,Αγγελικουλα,Κουλα,Γκελυ,Ατζελικα;8;11
ΓΑΒΡΙΕΛΑ;Γαβριέλα,Γαβρίλα,Γαβριηλίτσα,Γαβριλίτσα,Αραβέλα,Γαβριελα,Γαβριλα,Γαβριηλιτσα,Γαβριλιτσα,Αραβελα;8;11
ΓΑΒΡΙΗΛ;Γαβριήλ,Γαβρίλος,Γαβρίλης,Γαβριηλ,Γαβριλος,Γαβριλης;8;11
ΕΥΣΤΡΑΤΙΑ;Ευστρατία,Ευστρατια;8;11
ΜΑΤΙΝΑ;Ματίνα,Ματινα;8;11
ΜΕΤΑΞΙΑ;Μεταξία,Μεταξούλα,Ταξούλα,Μεταξένια,Μεταξια,Μεταξουλα,Ταξουλα,Μεταξενια;8;11
ΜΙΧΑΕΛΑ;Μιχαέλα,Μιχαέλλα,Μιχαήλα,Μιχαηλία,Μισέλ,Μιχαλία,Μιχαελα,Μιχαελλα,Μιχαηλα,Μιχαηλια,Μισελ,Μιχαλια;8;11
ΜΙΧΑΗΛ;Μιχαήλ,Μιχάλης,Μιχαλός,Μιχαλιός,Μιχαλάκης,Μίχος,Μιχελής,Μιχαηλός,Μιχαηλ,Μιχαλης,Μιχαλος,Μιχαλιος,Μιχαλακης,Μιχος,Μιχελης,Μιχαηλος;8;11
ΡΑΦΑΗΛ;Ραφαήλ,Ραφαήλος,Ραφαέλος,Ραφαέλα,Ραφαήλα,Ραφαηλία,Ραφαηλ,Ραφαηλος,Ραφαελος,Ραφαελα,Ραφαηλα,Ραφαηλια;8;11
ΣΤΑΜΑΤΗΣ;Σταμάτιος,Σταμάτης,Στάμος,Σταμούλης,Σταμέλος,Σταμέλης,Σταμελάς,Σταματιος,Σταματης,Σταμος,Σταμουλης,Σταμελος,Σταμελης,Σταμελας;8;11
