Name;Alt;Day;Month
ΣΤΑΜΑΤΙΑ;Σταματία,Σταματίνα,Σταμάτα,Μάτα,Ματούλα,Σταμέλα,Σταμούλα,Ματίνα,Σταματή,Μάτω,Σταματέλλα,Σταματια,Σταματινα,Σταματα,Ματα,Ματουλα,Σταμελα,Σταμουλα,Ματινα,Σταματη,Ματω,Σταματελλα;8;11
ΣΤΡΑΤΗΓΟΣ;Στρατηγός,Στρατηγούλα,Στρατής(Λέσβος),Στρατηγος,Στρατηγουλα,Στρατης;8;11
ΤΑΞΙΑΡΧΗΣ;Ταξιάρχης,Ταξιαρχης;8;11
ΕΛΛΑΔΙΟΣ;Ελλάδιος,Ελλάδης,Ελλαδιος,Ελλαδης;9;11
ΘΕΟΚΤΙΣΤΗ(Θεοκτίστη,Θεοκτιστη;;9;11
ΜΑΥΡΑ;Μαύρα,Μαυρούλα,Μαυρίτσα,Μαύρος,Μαυρα,Μαυρουλα,Μαυριτσα,Μαυρος;9;11
ΝΕΚΤΑΡΙΟΣ;Νεκτάριος,Νεκτάρης,Νεκταρία,Νεκταρίνα,Νεκταρούλα,Νεκταριος,Νεκταρης,Νεκταρια,Νεκταρινα,Νεκταρουλα;9;11
ΑΡΣΕΝΙΟΣ;Αρσένιος,Αρσένης,Αρσενία,Αρσίνα,Αρσενιος,Αρσενης,Αρσενια,Αρσινα;10;11
ΑΡΣΙΝΟΗ;Αρσινόη,Αρσινοη;10;11
ΗΡΩΔΙΩΝ;Ηρωδίων,Ροδίων,Ηρωδιάς,Ηρωδιάδα,Ηρωδιων,Ροδιων,Ηρωδιας,Ηρωδιαδα;10;11
ΜΙΛΩΝ;Μίλος,Μίλης,Μίλων,Μιλος,Μιλης,Μιλων;10;11
ΟΡΕΣΤΗΣ;Ορέστης,Ορεστία,Ορεστιάς,Ορεστιάδα,Ορεστης,Ορεστια,Ορεστιας,Ορεστιαδα;10;11
ΡΟΔΙΩΝ;Ροδίων,Ρόδιος,Ροδής,Ρόδος,Ροδιά,Ροδούλα,Ροδίτα,Ρόζα,Ροζαλία,Ροζίτα,Ροζίνα,Ροζάνα,Ροδιων,Ροδιος,Ροδης,Ροδος,Ροδια,Ροδουλα,Ροδιτα,Ροζα,Ροζαλια,Ροζιτα,Ροζινα,Ροζανα;10;11
ΣΩΣΙΠΑΤΡΟΣ;Σωσίπατρος,Σωπάτρα,Σώπατρος,Σωπατρία,Πάτρα,Πατρούλα,Πατρίτσα,Σωσιπατρος,Σωπατρα,Σωπατρος,Σωπατρια,Πατρα,Πατρουλα,Πατριτσα;10;11
ΩΡΙΩΝ;Ωρίων,Ωρίωνας,Ωριώνης,Ωριώνη,Ωριων,Ωριωνας,Ωριωνης,Ωριωνη;10;11
ΒΙΚΕΝΤΙΟΣ;Βικέντιος,Βικέντης,Βικεντία,Βικεντιος,Βικεντης,Βικεντια;11;11
ΒΙΚΤΩΡΑΣ;Βίκτωρ,Βίκτορας,Βικτωρία,Βικτορία,Βικτόρια,Βικτωρ,Βικτορας,Βικτωρια,Βικτορια,Βικτορια;11;11
ΔΡΑΚΩΝ;Δράκων,Δράκοντας,Δράκος,Δρακούλης,Δρακούλα,Δρακων,Δρακοντας,Δρακος,Δρακουλης,Δρακουλα;11;11
ΜΗΝΑΣ;Μηνάς,Μηναίς,Μήνα,Μηνας,Μηναις,Μηνα;11;11
ΜΙΝΟΣ;Μίνος,Μίνως,Μίνα,Μινος,Μινως,Μινα;11;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;12;11
ΔΑΜΑΣΚΗΝΟΣ;Δαμασκηνός,Δαμασκηνή,Δαμασκηνος,Δαμασκηνη;13;11
ΧΡΥΣΟΣΤΟΜΟΣ;Χρυσόστομος,Χρυσοστόμης,Χρυσοστόμη,Χρυσοστομία,Χρυσοστομίτσα,Χρυσοστομος,Χρυσοστομης,Χρυσοστομη,Χρυσοστομια,Χρυσοστομιτσα;13;11
ΓΡΗΓΟΡΗΣ;Γρηγόρης,Γρηγορία,Γρηγόριος,Γόλης,Γρηγορης,Γρηγορια,Γρηγοριος,Γολης;14;11
ΦΙΛΙΠΠΑ;Φιλίππα,Φιλιππία,Φιλιώ,Φιλιππα,Φιλιππια,Φιλιω;14;11
ΦΙΛΙΠΠΟΣ;Φίλιππος,Φιλιππής,Φίλιππας,Φιλιππάκης,Φιλιππος,Φιλιππης,Φιλιππας,Φιλιππακης;14;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;15;11
ΙΦΙΓΕΝΕΙΑ;Ιφιγένεια,Ιφιγενεια;16;11
ΜΑΤΘΑΙΟΣ;Ματθαίος,Μαθαίος,Μαθιός,Ματθούλα,Μαθούλα,Ματθαιος,Μαθαιος,Μαθιος,Ματθουλα,Μαθουλα;16;11
ΓΕΝΝΑΔΙΟΣ;Γεννάδιος,Γενάδιος,Γενναδιος,Γεναδιος;17;11
ΧΙΛΝΤΑ;Χίλντα,Χιλντα;17;11
ΠΛΑΤΩΝΑΣ;Πλάτων,Πλάτωνας,Πλατωνία,Πλατώνα,Πλατων,Πλατωνας,Πλατωνια,Πλατωνα;18;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;19;11
ΔΕΝΑΧΙΣ;Δεναχίς,Δεναχίδα,Δεναχις,Δεναχιδα;20;11
ΒΙΡΓΙΝΙΑ;Βιργινία,Βιργινια;21;11
ΔΕΣΠΟΙΝΑ;-γιαανύπανδρεςγυναίκες-Δέσποινα,Δεσποινούλα,Δέσπω,Δεσπούλα,Δεσποίνου,Δεσποίνω,Δεσποινιώ,Ντέπη,Πέπη,Ζέπω,Πιπίνα,Δεσποινα,Δεσποινουλα,Δεσπω,Δεσπουλα,Δεσποινου,Δεσποινω,Δεσποινιω,Ντεπη,Πεπη,Ζεπω,Πιπινα;21;11
ΛΕΜΟΝΙΑ;Λεμονιά,Λεμονια;21;11
ΜΑΡΙΑ;Μαρία,Μάριος,Μάρω,Μαριώ,Μαριωρή,Μαρίκα,Μαριγώ,Μαριγούλα,Μαρούλα,Μαρίτσα,Μαριέττα,Μαρούσα,Μάρσια,Μαρια,Μαριος,Μαρω,Μαριω,Μαριωρη,Μαρικα,Μαριγω,Μαριγουλα,Μαρουλα,Μαριτσα,Μαριεττα,Μαρουσα,Μαρσια;21;11
ΣΟΥΛΤΑΝΑ;Σουλτάνα,Σουλτάνης,Σούζυ,Σούζη,Σουλτανίτσα,Τάνια,Σουλτανα,Σουλτανης,Σουζυ,Σουζη,Σουλτανιτσα,Τανια;21;11
ΒΑΛΕΡΙΟΣ;Βαλεριανός,Βαλεριάνα,Βαλέρια,Βαλέριος,Βαλέρης,Βάλιος,Βάλια,Βαλεριανος,Βαλεριανα,Βαλερια,Βαλεριος,Βαλερης,Βαλιος,Βαλια;22;11
ΣΕΣΙΛΙΑ;Σεσίλια,Κεκίλια,Κικίλια,Σεσιλια,Κεκιλια,Κικιλια;22;11
ΦΙΛΗΜΩΝ;Φιλήμων,Φιλήμονας,Φιλημονή,Φιλημόνα,Φλημόνα,Φιλημων,Φιλημονας,Φιλημονη,Φιλημονα,Φλημονα;22;11
ΑΜΦΙΛΟΧΙΟΣ;Αμφιλόχιος,Αμφιλοχία,Αμφιλοχιος,Αμφιλοχια;23;11
ΕΛΕΝΟΣ;Ελενος,Λένος,Λενος;23;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;24;11
ΑΙΚΑΤΕΡΙΝΗ;Αικατερίνα,Κατερίνα,Αικατερίνη,Καίτη,Κατίνα,Κατερινιώ,Κατινιώ,Κατίνγκω,Κατίγκα,Τίγκα,Κάτια,Ρίνα,Καλοτίνα,Κάρεν;25;11
ΜΕΡΚΟΥΡΗΣ;Μερκούριος,Μερκούρης,Μέρκουρας,Μάρκορας,Μερκουρία,Μερκουριος,Μερκουρης,Μερκουρας,Μαρκορας,Μερκουρια;25;11
ΚΥΠΑΡΙΣΣΙΑ;Κυπαρισσία,Σίσσυ,Παρέσια,Παρεσίνα,Παρεσσία,Παρέσσα,Κυπαρισσια,Σισσυ,Παρεσια,Παρεσινα,Παρεσσια,Παρεσσα;26;11
ΝΙΚΩΝ;Νίκων,Νικων;26;11
ΣΤΕΡΓΙΟΣ;Στέργιος,Στέργης,Στέργος,Στεργία,Στεργιανή,Στεργιούλα,Στεργιούδα,Στεργιος,Στεργης,Στεργος,Στεργια,Στεργιανη,Στεργιουλα,Στεργιουδα;26;11
ΣΤΥΛΙΑΝΟΣ;Στυλιανός,Στυλιανή,Στέλιος,Στελής,Τέλης,Τέλιος,Στελίτσα,Στέλα,Στέλλα,Στέλια,Τέλα,Τελία,Τελίτσα,Στυλιανος,Στυλιανη,Στελιος,Στελης,Τελης,Τελιος,Στελιτσα,Στελα,Στελλα,Στελια,Τελα,Τελια,Τελιτσα;26;11
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;27;11
ΕΙΡΗΝΑΡΧΟΣ;Ειρήναρχος,Ειρηναρχος;28;11
ΦΑΙΔΡΑ;Φαίδρα,Φαιδρούλα,Φαιδρίνα,Φαιδρα,Φαιδρουλα,Φαιδρινα;29;11
ΦΑΙΔΡΟΣ;Φαίδρος,Φαιδρής,Φαιδρινός,Φαιδρος,Φαιδρης,Φαιδρινος;29;11
ΦΙΛΟΜΕΝΗ;Φιλουμένη,Φιλομένη,Φιλουμενη,Φιλομενη;29;11
ΦΙΛΟΥΜΕΝΟΣ;Φιλούμενος,Φιλόμενος,Φιλουμένη,Φιλομένη,Φίλος,Φίλη,Φιλομίνα,Φιλομίλα,Φιλομίλη,Φιλουμενος,Φιλομενος,Φιλουμενη,Φιλομενη,Φιλος,Φιλη,Φιλομινα,Φιλομιλα,Φιλομιλη;29;11
ΑΝΔΡΕΑΣ;Ανδρέας,Αντρέας,Ανδρίκος,Αντρίκος,Ανδρούλα,Αντρούλα,Ανδρίτσα,Αντρίτσα,Ανδρεας,Αντρεας,Ανδρικος,Αντρικος,Ανδρουλα,Αντρουλα,Ανδριτσα,Αντριτσα;30;11
ΑΡΕΤΗ;Αρετή,Αρετούσα,Αρετη,Αρετουσα;1;12
ΘΕΟΚΛΗΤΟΣ;Θεόκλητος,Θεοκλητος;1;12
ΙΑΚΩΒ;Ιακώβ,Ιακωβ;1;12
ΝΑΟΥΜ;Ναούμ,Ναούμης,Ναούμα,Ναόμι,Ναουμ,Ναουμης,Ναουμα,Ναομι;1;12
ΦΙΛΑΡΕΤΟΣ;Φιλάρετος,Φιλαρέτιος,Φιλαρέτης,Φιλαρέτη,Φιλαρετος,Φιλαρετιος,Φιλαρετης,Φιλαρετη;1;12
ΜΕΡΟΠΗ;Μερόπη,Μυρόπη,Μεροπη,Μυροπη;2;12
ΣΟΛΟΜΩΝΤΑΣ;Σολομών,Σολομώντας,Σόλων,Σόλωνας,Σολομωντία,Σολομων,Σολομωντας,Σολων,Σολωνας,Σολομωντια;2;12
ΓΛΥΚΕΡΙΟΣ;Γλυκέριος,Γλυκερός,Γλυκεριος,Γλυκερος;3;12
ΒΑΡΒΑΡΑ;Βαρβάρα,Βαρβάρω,Βαρβαρούλα,Ρούλα,Βαρβαρίτσα,Ρίτσα,Βαρβαρα,Βαρβαρω,Βαρβαρουλα,Ρουλα,Βαρβαριτσα,Ριτσα;4;12
ΔΑΜΑΣΚΗΝΟΣΑΓ.ΙΩΑΝΝΗΣ;Δαμασκηνός,Δαμασκηνή,Δαμασκηνος,Δαμασκηνη;4;12
ΣΕΡΑΦΕΙΜ;Σεραφείμ,Σεραφειμία,Σεραφείμα,Σεραφειμή,Σεραφειμούλα,Σεραφειμίτσα,Σεραφειμ,Σεραφειμια,Σεραφειμα,Σεραφειμη,Σεραφειμουλα,Σεραφειμιτσα;4;12
ΔΙΟΓΕΝΗΣ;Διογένης,Διογενης;5;12
ΣΑΒΒΑΣ;Σάββας,Σάβας,Σαββούλης,Σαβούλη,Σαββούλα,Σαβούλα,Σαββας,Σαβας,Σαββουλης,Σαβουλη,Σαββουλα,Σαβουλα;5;12
ΝΙΚΟΛΑΟΣ;Νικόλαος,Νικόλας,Νίκος,Νικολός,Νικολής,Νικολάκης,Νικολούδα,Νικολίτσα,Νικολαος,Νικολας,Νικος,Νικολος,Νικολης,Νικολακης,Νικολουδα,Νικολιτσα;6;12
ΝΙΚΟΛΕΤΑ;Νικολέττα,Νικολετα,Νικολεττα,Νικολετα;6;12
ΝΙΚΟΛΙΝΑ;Νικολίνα,Νικολινα;6;12
ΑΜΒΡΟΣΙΟΣ;Αμβρόσιος,Αμβρόσης,Αμβροσία,Αμβροσιος,Αμβροσης,Αμβροσια;7;12
ΠΑΤΑΠΙΟΣ;Πατάπιος,Παταπιος;8;12
ΑΝΑΙΣ;Αναίς,Αναις;9;12
ΑΝΝΑ;Αννα,Αννούλα,Αννίτα,Ανίτα,Ανέτα,Αννέτα,Ανναμπέλλα,Ανναμαρία,Ανέζα,Ανεζούλα,Αννουλα,Αννιτα,Ανιτα,Ανετα,Αννετα,Ανναμπελλα,Ανναμαρια,Ανεζα,Ανεζουλα;9;12
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;10;12
δενυπάρχειμιαγιορτήπάραπολύγνωστή;;11;12
ΣΠΥΡΙΔΩΝ;Σπυρίδων,Σπυρίδωνας,Σπύρος,Σπυρέτος,Σπυράκης,Σπυράκος,Σπυρούλα,Σπυρέτα,Σπυρίνα,Σπυριδούλα,Σπυρίδινα,Σπυριδων,Σπυριδωνας,Σπυρος,Σπυρετος,Σπυρακης,Σπυρακος,Σπυρουλα,Σπυρετα,Σπυρινα,Σπυριδουλα,Σπυριδινα;12;12
ΑΑΡΩΝ;Ααρών,Ααρων;13;12
ΑΒΡΑΑΜ;Αβραάμ,Αβρααμ;13;12
ΑΔΑΜ;Αδάμ,Αδάμος,Αδάμης,Αδάμας,Αδαμάντιος,Διαμαντής,Αδαμαντία,Διαμαντούλα,Διαμάντω,Αδαμ,Αδαμος,Αδαμης,Αδαμας,Αδαμαντιος,Διαμαντης,Αδαμαντια,Διαμαντουλα,Διαμαντω;13;12
ΑΡΗΣ;Αρης;13;12
ΔΑΒΙΔ;Δαβίδ,Δαυίδ,Δαβιδ,Δαυιδ;13;12
ΔΑΝΑΗ;Δανάη,Δάν,Δαναη,Δαν;13;12
ΔΕΒΟΡΑ;Δεβόρα,Δεβώρα,Ντέμπορα,Ντέπυ,Δεβορα,Δεβωρα,Ντεμπορα,Ντεπυ;13;12
ΕΣΘΗΡ;Εσθήρ,Εσθηρ;13;12
ΕΥΑ;Εύα,Ευα;13;12
ΕΥΣΤΡΑΤΙΟΣ;Ευστράτιος,Ευστράτης,Ευστρατάς,Στρατάς,Στρατής,Στράτος,Ευστρατία,Ευστρατούλα,Στρατούλα,Στράτα,Ευστρατιος,Ευστρατης,Ευστρατας,Στρατας,Στρατης,Στρατος,Ευστρατια,Ευστρατουλα,Στρατουλα,Στρατα;13;12
ΙΟΥΒΕΝΑΛΙΟΣ;Ιουβενάλιος,Ιουβεναλία,Ιουβενάλης,Γιουβενάλης,Ιουβεναλιος,Ιουβεναλια,Ιουβεναλης,Γιουβεναλης;13;12
ΙΣΑΑΚ;Ισαάκ,Ισαακ;13;12
ΙΩΒ;Ιώβ,Ιωβία,Ιωβ,Ιωβια;13;12
ΚΥΡΙΑΚΗΤΩΝΠΡΟΠΑΤΟΡΩΝΤΟΥΙΗΣΟΥΧΡΙΣΤΟΥ;ΚυριακήτωνΠροπατόρωντουΙησού,ΚυριακητωνΠροπατορωντουΙησου;13;12
ΛΟΥΚΙΑ;Λουκάς,Λουκία,Λουκίτσα,Λουκας,Λουκια,Λουκιτσα;13;12
ΜΕΛΧΙΣΕΔΕΧ;Μελχισεδέχ,Μελχής,Μελχισεδεχ,Μελχης;13;12
ΝΩΕ;Νώε,Νωε;13;12
ΡΑΧΗΛ;Ραχήλ,Ραχηλ;13;12
ΡΕΒΕΚΚΑ;Ρεβέκκα,Μπέκυ,Ρεβεκκα,Μπεκυ;13;12
ΡΟΥΜΠΙΝΗ;Ρουμπίνι,Ρουμπίνη,Ρούμπεν,Ρουμπίνα,Ρουμπινι,Ρουμπινη,Ρουμπεν,Ρουμπινα;13;12
ΣΑΡΑ;Σάρα,Σάρρα,Σαρα,Σαρρα;13;12
ΑΡΡΙΑΝΟΣ;Αρριανός,Αριανός,Αρρειανός,Αρειανός,Αρριανή,Αρριανος,Αριανος,Αρρειανος,Αρειανος,Αρριανη;14;12
ΛΕΥΚΗ;Λεύκιος,Λεύκης,Λεύκος,Λευκή,Λευκούλα,Λεύκας,Λευκάδα,Λευκιος,Λευκης,Λευκος,Λευκη,Λευκουλα,Λευκας,Λευκαδα;14;12
ΑΝΘΗ;Ανθή,Ανθούλα,Ανθια,Ανθεια,Ανθη,Ανθουλα;15;12
ΕΛΕΥΘΕΡΙΟΣ;Ελευθέριος,Λευθέρης,Λευτέρης,Λεφτέρης,Ελευθερία,Λευθερία,Λευτερία,Ρία,Ελευθεριος,Λευθερης,Λευτερης,Λεφτερης,Ελευθερια,Λευθερια,Λευτερια,Ρια;15;12
ΣΥΛΒΙΑ;Σύλβια,Συλβια;15;12
ΣΩΣΣΑΝΑ;Σωσσάνα,Σωσάνα,Σωσάννα,Σωσσανα,Σωσανα,Σωσαννα;15;12
ΘΕΟΦΑΝΩ;Θεοφανώ,Θεοφανω;16;12
ΜΟΔΕΣΤΟΣ;Μόδεστος,Μοδεστος;16;12
ΔΑΝΙΗΛ;Δανιήλ,Δανιήλος,Δανιέλος,Δανιήλα,Δανιέλα,Δανιηλίτσα,Δανιηλ,Δανιηλος,Δανιελος,Δανιηλα,Δανιελα,Δανιηλιτσα;17;12
ΔΙΟΝΥΣΗΣ;Διονύσιος,Νύσης,Διονύσης,Νιόνιος,Διονυσία,Διονυσούλα,Νύσα,Ντένης,Ντενίζ,Σίσσυ,Διονυσιος,Νυσης,Διονυσης,Νιονιος,Διονυσια,Διονυσουλα,Νυσα,Ντενης,Ντενιζ,Σισσυ;17;12
ΙΑΚΧΟΣ;Ιακχος,Ιακχη;17;12
ΣΕΒΑΣΤΙΑΝΟΣ;Σεβαστιανός,Σεβαστίνος,Σεβαστός,Σέβος,Σέβης,Σεβαστιανος,Σεβαστινος,Σεβαστος,Σεβος,Σεβης;18;12
ΦΛΩΡΟΣ;Φλώρος,Φλώρης,Φλώρα,Φλωρή,Φλωρίτσα,Φλωρος,Φλωρης,Φλωρα,Φλωρη,Φλωριτσα;18;12
ΑΓΛΑΙΑ;Αγλαία,Αγλαΐα,Αγλαια;19;12
ΑΡΗΣ;Αρης;19;12
ΙΓΝΑΤΙΟΣ;Ιγνάτιος,Ιγνάτης,Ιγνατία,Ιγνατιος,Ιγνατης,Ιγνατια;20;12
ΘΕΜΙΣΤΟΚΛΗΣ;Θεμιστοκλής,Θέμης,Θεμιστοκλεία,Θέμις,Θέμιδα,Θεμιστοκλης,Θεμης,Θεμιστοκλεια,Θεμις,Θεμιδα;21;12
ΙΟΥΛΙΑ;Ιουλιανή,Ιουλία,Ιουλίτσα,Γιουλία,Γιούλα,Γιουλίτσα,Ιούλιος,Τζούλια,Ιουλιανη,Ιουλια,Ιουλιτσα,Γιουλια,Γιουλα,Γιουλιτσα,Ιουλιος,Τζουλια;21;12
ΑΝΑΣΤΑΣΙΑ;Αναστασία,Τασία,Σία,Τατία,Τάσα,Τέσα,Τασούλα,Τασσώ,Αναστασια,Τασια,Σια,Τατια,Τασα,Τεσα,Τασουλα,Τασσω;22;12
ΖΩΙΛΟΣ;Ζωΐλος,Ζωΐλα,Ζωίλος,Ζωϊλος,Ζωϊλα,Ζωιλος;22;12
ΝΑΤΑΣΑ;Νατάσα,Νατάσσα,Τασία,Σία,Τατία,Τάσα,Τέσα,Τασούλα,Τασσώ,Σίσσυ,Νατασα,Νατασσα,Τασια,Σια,Τατια,Τασα,Τεσα,Τασουλα,Τασσω,Σισσυ;22;12
ΝΗΦΩΝ;Νήφων,Νηφων;23;12
ΑΧΜΕΤ;Αχμέτ,Αχμετ;24;12
ΕΥΓΕΝΙΑ;Ευγενία,Ευγενούλα,Ευγενίτσα,Τζένη,Τζενούλα,Ευγενίκη,Ευγενια,Ευγενουλα,Ευγενιτσα,Τζενη,Τζενουλα,Ευγενικη;24;12
ΒΗΘΛΕΕΜ;Βηθλεέμ,Βηθλεεμ;25;12
ΓΚΑΣΠΑΡ;Γκασπάρ,Γκάσπαρος,Γκασπαρ,Γκασπαρος;25;12
ΕΜΜΑΝΟΥΕΛΑ;Εμμανουέλα,Εμμανουέλλα,Μανουέλα,Μανωλία,Μανώλια,Μανώλα,Εμμανουηλία,Εμμα,Εμμανουελλα,Εμμανουελα,Μανουελα,Μανωλια,Μανωλα,Εμμανουηλια;25;12
ΕΜΜΑΝΟΥΗΛ;Εμμανουήλ,Μανώλης,Μανωλιός,Μανώλας,Μανόλης,Μανουήλ,Μάνος,Μανούσος,Μανουσάκης,Μανουσάκι,Εμμανουηλ,Μανωλης,Μανωλιος,Μανωλας,Μανολης,Μανουηλ,Μανος,Μανουσος,Μανουσακης,Μανουσακι;25;12
ΜΕΛΧΙΩΡ;Μελχιώρ,Μελχιόρ,Μελχιωρ,Μελχιορ;25;12
ΜΠΑΛΤΑΣΑΡ;Μπαλταζάρ,Μπαλτασάρ,Μπαλταζαρ,Μπαλτασαρ;25;12
ΧΡΗΣΤΟΣ;Χρήστος,Χρίστος,Χριστός,Κρίστης,Χρηστος,Χριστος,Κριστης;25;12
ΧΡΙΣΤΙΝΑ;Χριστίνα,Χριστιάνα,Κριστιάνα,Χρίστα,Κρίστα,Χρίστη,Κρίστη,Χριστόλη,Χριστινα,Χριστιανα,Κριστιανα,Χριστα,Κριστα,Χριστη,Κριστη,Χριστολη;25;12
ΧΡΥΣΑ;Χρυσή,Χρύσα,Χρυσαλία,Χρυση,Χρυσα,Χρυσαλια;25;12
ΧΡΥΣΑΥΓΗ;Χρυσαυγή,Χρυσαυγη;25;12
ΧΡΥΣΟΥΛΑ;Χρυσούλα,Σήλια,Χρυσουλα,Σηλια;25;12
ΧΡΥΣΤΑΛΛΑ;Χρυστάλλα,Χρυσταλλία,Χρυσταλλα,Χρυσταλλια;25;12
ΕΜΜΑΝΟΥΕΛΑ;Εμμανουέλλα,Εμμανουέλα,Μανουέλα,Μανωλία,Μανώλια,Μανώλα,Εμμανουηλία,Εμμα,Εμμανουελλα,Εμμανουελα,Μανουελα,Μανωλια,Μανωλα,Εμμανουηλια;26;12
ΕΜΜΑΝΟΥΗΛ;Εμμανουήλ,Μανώλης,Μανωλιός,Μανώλας,Μανόλης,Μανουήλ,Μάνος,Μανούσος,Μανουσάκης,Μανουσάκι,Εμμανουηλ,Μανωλης,Μανωλιος,Μανωλας,Μανολης,Μανουηλ,Μανος,Μανουσος,Μανουσακης,Μανουσακι;26;12
ΙΩΣΗΦ;Ιωσήφ,Σήφης,Ιωσηφίνα,Ζοζεφίνα,Ιωσηφ,Σηφης,Ιωσηφινα,Ζοζεφινα;26;12
ΚΩΝΣΤΑΝΤΙΟΣ;Κωνστάντιος,Κωστάντιος,Κωνσταντία,Κωσταντία,Ντία,Κωνσταντιος,Κωσταντιος,Κωνσταντια,Κωσταντια,Ντια;26;12
ΠΑΝΑΓΙΩΤΗΣ;Παναγιώτης,Πάνος,Πανούσος,Παναγής,Πανάγος,Γιώτης,Πανίκος,Τάκης,Παναγιώτα,Γιώτα,Παναγιούλα,Παναγούλα,Πάνη,Τότα,Τούλα,Πέγκυ;26;12
ΜΑΥΡΙΚΙΟΣ;Μαυρίκιος,Μαυρίκης,Μαυρικία,Μαυρίκα,Μωρίς,Μαυρικιος,Μαυρικης,Μαυρικια,Μαυρικα,Μωρις;27;12
ΣΤΕΦΑΝΟΣ;Στέφανος,Στέφος,Στέφας,Στεφανής,Στεφανία,Στεφάνα,Στεφανιώ,Στεφανίτσα,Στεφανή,Στέφα,Στέφη,Στεφανος,Στεφος,Στεφας,Στεφανης,Στεφανια,Στεφανα,Στεφανιω,Στεφανιτσα,Στεφανη,Στεφα,Στεφη;27;12
ΔΟΜΝΑ;Δόμνα,Δομνα;28;12
ΘΕΟΦΙΛΗ;Θεοφίλη,Θεοφιλίτσα,Φιλιώ,Θεοφιλη,Θεοφιλιτσα,Φιλιω;28;12
ΜΥΓΔΟΝΙΟΣ;Μυγδόνιος,Μυγδόνης,Μυγδονία,Μιγδονία,Μυγδονιος,Μυγδονης,Μυγδονια,Μιγδονια;28;12
ΒΕΝΙΑΜΙΝ;Βενιαμίν,Βενιαμιν;29;12
ΤΑΑΓΙΑΝΗΠΙΑΠΟΥΕΣΦΑΓΙΣΑΝΜΕΔΙΑΤΑΓΗΤΟΥΗΡΩΔΗ;ΤαάγιανήπιαπουεσφάγισανμεδιαταγήτουΗρώδη,ΤααγιανηπιαπουεσφαγισανμεδιαταγητουΗρωδη;29;12
ΑΝΥΣΙΟΣ;Ανύσιος,Ανυσία,Ανυσιος,Ανυσια;30;12
ΓΕΔΕΩΝ;Γεδεών,Γεδεων;30;12
ΙΩΣΗΦ;Ιωσήφ,Σήφης,Ιωσηφίνα,Ζοζεφίνα,Ιωσηφ,Σηφης,Ιωσηφινα,Ζοζεφινα;30;12
ΦΙΛΕΤΑΙΡΟΣ;Φιλέταιρος,Φιλέταιριος,Φιλεταίρης,Φιλεταιρία,Φιλεταίρα,Φιλεταίρη,Φιλεταιρος,Φιλεταιριος,Φιλεταιρης,Φιλεταιρια,Φιλεταιρα,Φιλεταιρη;30;12
ΜΕΛΑΝΗ;Μελανία,Μέλανυ,Μελανή,Μαύρη,Μελανια,Μελανυ,Μελανη,Μαυρη;31;12
